회사명,거래소코드,회계년도,상장협코드,대표이사명,본사 주소,종업원,설립일,결산월,사업자등록번호,금감원등록번호,발행주식 액면가(원),발행주식 보통주,발행주식 우선주,외부감사기관,회계감사법인,통계청 한국표준산업분류 코드 11차(대분류),통계청 한국표준산업분류 11차(대분류),통계청 한국표준산업분류 코드 11차(중분류),통계청 한국표준산업분류 11차(중분류),자산총계(요약)(백만원),유동자산(요약)(백만원),당좌자산(요약)(백만원),현금 및 현금성자산(요약)(백만원),단기투자자산(요약)(백만원),단기예금(요약)(백만원),단기매매증권(요약)(백만원),단기대여금(요약)(백만원),기타단기투자자산(요약)(백만원),매출채권(요약)(백만원),*할인어음 또는 배서어음(요약)(백만원),기타당좌자산(요약)(백만원),재고자산(요약)(백만원),상품(요약)(백만원),제품(요약)(백만원),반제품(요약)(백만원),재공품(요약)(백만원),원재료(요약)(백만원),기타재고자산(요약)(백만원),임대주택자산(요약)(백만원),비유동자산(요약)(백만원),투자자산(요약)(백만원),*장기금융상품(요약)(백만원),*투자유가증권(장기투자증권)(요약)(백만원),유형자산(요약)(백만원),토지,건설중인자산,건물,기계장치,차량운반구,렌탈자산,설비자산,무형자산(요약)(백만원),기타비유동자산(요약)(백만원),이연자산(요약)(백만원),부채총계(요약)(백만원),유동부채(요약)(백만원),매입채무(요약)(백만원),단기차입금(요약)(백만원),유동성장기부채(요약)(백만원),기타유동부채(요약)(백만원),비유동부채(요약)(백만원),사채(요약)(백만원),장기차입금(요약)(백만원),제충당금(요약)(백만원),기타비유동부채(요약)(백만원),이연부채(요약)(백만원),자본총계(요약)(백만원),자본금(요약)(백만원),자본잉여금(요약)(백만원),자본조정(요약)(백만원),기타포괄손익누계액(요약)(백만원),이익잉여금(요약)(백만원),*미처분이익잉여금 및 차기이월미처분이익잉여금(요약)(백만원),*당기순이익(요약)(백만원),부채와자본총계(요약)(백만원),매출액(요약)(백만원),매출원가(요약)(백만원),매출총이익(요약)(백만원),판매비와 관리비(요약)(백만원),급료,퇴직급여(요약)(백만원),복리후생비(요약)(백만원),세금과공과(요약)(백만원),임차료(요약)(백만원),감가상각비,연구비,기타 판매비와 관리비(요약)(백만원),영업이익(요약)(백만원),영업외수익(요약)(백만원),이자수익(요약)(백만원),배당금수익(요약)(백만원),외환차익(요약)(백만원),외화환산이익(요약)(백만원),지분법이익(요약)(백만원),기타영업외수익(요약)(백만원),영업외비용(요약)(백만원),이자비용(요약)(백만원),외환차손(요약)(백만원),외화환산손실(요약)(백만원),지분법손실(요약)(백만원),기타영업외비용(요약)(백만원),법인세비용차감전(계속사업)손익(요약)(백만원),(계속사업손익)법인세비용(요약)(백만원),계속사업이익(요약)(백만원),중단사업이익(요약)(백만원),*법인세효과(요약)(백만원),당기순이익(요약)(백만원),주당계속사업이익(요약)(원),주당순이익(요약)(원),희석화주당계속사업이익(요약)(원),희석화주당순이익(요약)(원),CPA수정후 당기순이익(요약)(백만원),*주당경상이익(2007년 이전 발생)(요약)(원),*희석화주당경상이익(2007년 이전 발생)(요약)(원),영업활동으로 인한 현금흐름(요약)(백만원),당기순이익(요약)(백만원).1,현금의 유출이 없는 비용 등 가산(요약)(백만원),*감가상각비,*전기오류수정손익(요약)(백만원),현금의 유입이없는 수익등의 차감(요약)(백만원),*전기오류수정손익(요약)(백만원).1,영업활동으로 인한 자산 및 부채의변동(요약)(백만원),영업활동으로 인한 자산의 감소(증가)(요약)(백만원),영업활동으로 인한 부채의 증가(감소)(요약)(백만원),투자활동으로 인한 현금흐름(요약)(백만원),투자활동으로 인한 현금유입액(요약)(백만원),투자활동으로 인한 현금유출액(요약)(백만원),재무활동으로 인한 현금흐름(요약)(백만원),재무활동으로 인한 현금유입액(요약)(백만원),재무활동으로 인한 현금유출액(요약)(백만원),영업,합병분할(영업양수도)으로 인한 증가(감소)(요약)(백만원),환율변동으로 인한 차이조정(요약)(백만원),현금의 증가(감소)(요약)(백만원),기초현금(요약)(백만원),기말현금(요약)(백만원),현금등가물(요약)(백만원),현금의 수입과 지출이 없는 거래(요약)(백만원),M코드
다성중공업주식회사,112567,2023/12,112567,최석구,전라남도 영암군 삼호읍 대불산단1로 7 1층,3,2018/05/03,12,232-81-04621,1732665,10000,60000,0,지평회계법인,지평회계법인,7,광업,7,비금속광물 광업; 연료용 제외,12139.0,9835.0,9777.0,6231.0,663.0,0.0,0.0,663.0,0.0,866.0,0.0,2017.0,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2304.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,492.0,66.0,0.0,38.0,0.0,1709.0,0.0,11168.0,11168.0,1794.0,0.0,0.0,9373.0,0.0,0.0,0.0,0.0,0.0,0.0,971.0,600.0,0.0,0.0,0.0,371.0,371.0,2695.0,12139.0,48839.0,42217.0,6622.0,2173.0,119.0,1531.0,35.0,31.0,23.0,2290.0,0.0,408.0,4449.0,87.0,33.0,0.0,0.0,0.0,0.0,54.0,1604.0,50.0,0.0,0.0,0.0,1554.0,2932.0,237.0,2695.0,0.0,0.0,2695.0,44910.0,44910.0,0.0,0.0,2695.0,,,6681.0,2695.0,249.0,244.0,0.0,0.0,0.0,3737.0,427.0,3310.0,-90.0,273.0,364.0,-1683.0,452.0,2135.0,0.0,0.0,0.0,4908.0,1323.0,6231.0,0.0,0.0,M02
담우물산(주),62956,2011/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,-,7,광업,7,비금속광물 광업; 연료용 제외,14466.0,7726.0,7348.0,4938.0,328.0,300.0,0.0,0.0,28.0,1961.0,0.0,121.0,378.0,0.0,174.0,0.0,21.0,169.0,14.0,0.0,6741.0,3327.0,3.0,3324.0,2986.0,783.0,48.0,1029.0,1086.0,30.0,0.0,9.0,66.0,362.0,0.0,1587.0,699.0,201.0,0.0,0.0,498.0,888.0,0.0,927.0,725.0,-763.0,0.0,12879.0,2100.0,3596.0,0.0,0.0,7184.0,7164.0,454.0,14466.0,7577.0,5188.0,2389.0,1900.0,381.0,64.0,93.0,0.0,78.0,25.0,0.0,1259.0,489.0,134.0,97.0,0.0,0.0,0.0,0.0,37.0,71.0,46.0,0.0,0.0,0.0,25.0,553.0,99.0,454.0,0.0,0.0,454.0,1081.0,1081.0,0.0,0.0,0.0,0.0,0.0,968.0,454.0,623.0,482.0,0.0,14.0,0.0,-95.0,160.0,-255.0,-1285.0,133.0,1417.0,5128.0,5528.0,400.0,0.0,0.0,0.0,4811.0,126.0,4938.0,0.0,0.0,M02
담우물산(주),62956,2012/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,제207호공인회계사감사반,7,광업,7,비금속광물 광업; 연료용 제외,27147.0,2221.0,1850.0,414.0,307.0,300.0,0.0,0.0,7.0,1086.0,0.0,43.0,371.0,0.0,184.0,0.0,20.0,142.0,24.0,0.0,24926.0,20243.0,3.0,10240.0,4263.0,783.0,0.0,969.0,1069.0,14.0,0.0,1428.0,58.0,362.0,0.0,13378.0,11017.0,149.0,10000.0,77.0,791.0,2361.0,0.0,850.0,2469.0,-958.0,0.0,13769.0,2100.0,3596.0,0.0,0.0,8074.0,8054.0,998.0,27147.0,10373.0,5714.0,4659.0,3261.0,415.0,55.0,97.0,0.0,78.0,19.0,0.0,2597.0,1398.0,126.0,88.0,0.0,0.0,0.0,0.0,38.0,284.0,259.0,2.0,0.0,0.0,23.0,1239.0,242.0,998.0,0.0,0.0,998.0,2376.0,2376.0,0.0,0.0,998.0,0.0,0.0,2702.0,998.0,794.0,618.0,0.0,26.0,0.0,936.0,605.0,331.0,-17287.0,32.0,17319.0,10061.0,10061.0,0.0,0.0,0.0,0.0,-4523.0,4938.0,414.0,0.0,2213.0,M02
담우물산(주),62956,2013/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,26103.0,1876.0,1564.0,145.0,214.0,200.0,0.0,0.0,14.0,1124.0,0.0,81.0,311.0,0.0,140.0,0.0,19.0,133.0,19.0,0.0,24227.0,19846.0,3.0,11343.0,3969.0,787.0,0.0,908.0,810.0,35.0,0.0,1429.0,50.0,362.0,0.0,13193.0,10923.0,167.0,10000.0,154.0,602.0,2270.0,0.0,695.0,2601.0,-1026.0,0.0,12910.0,2100.0,3596.0,0.0,0.0,7214.0,7194.0,-859.0,26103.0,9653.0,5119.0,4534.0,3361.0,433.0,53.0,110.0,1.0,81.0,19.0,0.0,2663.0,1173.0,86.0,64.0,0.0,0.0,0.0,0.0,22.0,2117.0,536.0,0.0,0.0,0.0,1581.0,-857.0,2.0,-859.0,0.0,0.0,-859.0,-2046.0,-2046.0,0.0,0.0,0.0,0.0,0.0,995.0,-859.0,2289.0,568.0,0.0,2.0,0.0,-433.0,-86.0,-347.0,-1187.0,107.0,1294.0,-77.0,0.0,77.0,0.0,0.0,0.0,-269.0,414.0,145.0,0.0,282.0,M02
담우물산(주),62956,2014/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,29213.0,5091.0,4844.0,77.0,3710.0,3210.0,0.0,500.0,0.0,968.0,0.0,89.0,247.0,0.0,125.0,0.0,17.0,90.0,15.0,0.0,24122.0,19852.0,3.0,11350.0,3866.0,787.0,0.0,842.0,564.0,263.0,0.0,1411.0,42.0,362.0,0.0,15435.0,12622.0,134.0,11450.0,154.0,883.0,2814.0,0.0,541.0,3218.0,-945.0,0.0,13778.0,2100.0,3596.0,0.0,0.0,8082.0,8062.0,868.0,29213.0,10500.0,5257.0,5243.0,3660.0,475.0,70.0,118.0,1.0,81.0,27.0,0.0,2886.0,1583.0,97.0,85.0,0.0,0.0,0.0,0.0,12.0,506.0,471.0,0.0,0.0,0.0,35.0,1174.0,306.0,868.0,0.0,0.0,868.0,2066.0,2066.0,0.0,0.0,0.0,0.0,0.0,2494.0,868.0,783.0,574.0,0.0,2.0,0.0,845.0,295.0,549.0,-3947.0,18.0,3965.0,1386.0,1540.0,154.0,0.0,0.0,0.0,-68.0,145.0,77.0,0.0,263.0,M02
담우물산(주),62956,2015/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,30656.0,6659.0,6400.0,203.0,5040.0,342.0,0.0,4697.0,1.0,991.0,0.0,166.0,259.0,0.0,117.0,0.0,17.0,105.0,19.0,0.0,23997.0,19840.0,2.0,11338.0,3760.0,787.0,0.0,787.0,372.0,173.0,0.0,1640.0,34.0,362.0,0.0,16195.0,13384.0,163.0,12100.0,154.0,967.0,2812.0,0.0,386.0,3397.0,-971.0,0.0,14460.0,2100.0,3596.0,0.0,0.0,8765.0,8745.0,682.0,30656.0,10643.0,5602.0,5041.0,3900.0,491.0,268.0,133.0,3.0,81.0,19.0,0.0,2904.0,1140.0,226.0,114.0,0.0,3.0,0.0,0.0,109.0,498.0,466.0,0.0,0.0,0.0,32.0,868.0,186.0,682.0,0.0,0.0,682.0,1625.0,1625.0,0.0,0.0,0.0,0.0,0.0,965.0,682.0,953.0,545.0,0.0,43.0,0.0,-628.0,-138.0,-490.0,-1340.0,2981.0,4321.0,501.0,656.0,154.0,0.0,0.0,0.0,126.0,77.0,203.0,0.0,528.0,M02
담우물산(주),62956,2016/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,31693.0,2619.0,2291.0,210.0,907.0,200.0,0.0,704.0,3.0,967.0,0.0,207.0,328.0,0.0,187.0,0.0,16.0,112.0,13.0,0.0,29074.0,25185.0,2.0,25183.0,3516.0,787.0,0.0,738.0,363.0,139.0,0.0,1489.0,27.0,347.0,0.0,14815.0,11841.0,166.0,10500.0,154.0,1020.0,2974.0,0.0,232.0,3446.0,-704.0,0.0,16879.0,2100.0,3596.0,0.0,0.0,11183.0,11163.0,2418.0,31693.0,10035.0,5059.0,4976.0,3510.0,465.0,89.0,125.0,3.0,81.0,9.0,0.0,2738.0,1467.0,1696.0,102.0,0.0,3.0,51.0,0.0,1540.0,455.0,375.0,4.0,0.0,0.0,76.0,2708.0,289.0,2418.0,0.0,0.0,2418.0,5758.0,5758.0,0.0,0.0,0.0,0.0,0.0,1613.0,2418.0,696.0,447.0,0.0,1559.0,0.0,57.0,185.0,-128.0,149.0,14617.0,14468.0,-1754.0,0.0,1754.0,0.0,0.0,0.0,7.0,203.0,210.0,0.0,208.0,M02
담우물산(주),62956,2017/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,31742.0,3032.0,2679.0,922.0,700.0,200.0,0.0,500.0,0.0,849.0,0.0,208.0,353.0,0.0,147.0,0.0,17.0,162.0,26.0,0.0,28710.0,25226.0,2.0,25224.0,2999.0,963.0,0.0,669.0,365.0,120.0,0.0,881.0,138.0,347.0,0.0,13876.0,11260.0,223.0,10000.0,154.0,883.0,2615.0,0.0,77.0,3160.0,-622.0,0.0,17867.0,2100.0,3596.0,0.0,0.0,12171.0,12151.0,988.0,31742.0,10541.0,5348.0,5193.0,3728.0,436.0,75.0,126.0,2.0,81.0,15.0,0.0,2993.0,1465.0,78.0,45.0,0.0,1.0,0.0,0.0,32.0,398.0,294.0,26.0,44.0,0.0,34.0,1146.0,158.0,988.0,0.0,0.0,988.0,2352.0,2352.0,0.0,0.0,0.0,0.0,0.0,1749.0,988.0,700.0,387.0,0.0,1.0,0.0,62.0,176.0,-114.0,-382.0,990.0,1372.0,-654.0,950.0,1604.0,0.0,0.0,0.0,712.0,210.0,922.0,0.0,674.0,M02
담우물산(주),62956,2018/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,31844.0,1919.0,1505.0,159.0,126.0,0.0,0.0,120.0,6.0,1044.0,0.0,176.0,414.0,0.0,216.0,0.0,19.0,164.0,15.0,0.0,29926.0,25990.0,0.0,25990.0,3463.0,963.0,65.0,594.0,940.0,109.0,0.0,792.0,126.0,347.0,0.0,12946.0,10377.0,277.0,9000.0,77.0,1023.0,2570.0,0.0,0.0,2570.0,0.0,0.0,18898.0,2100.0,3596.0,0.0,0.0,13202.0,13182.0,1031.0,31844.0,11467.0,6361.0,5106.0,3637.0,557.0,112.0,106.0,2.0,86.0,2283.0,0.0,2755.0,1469.0,150.0,36.0,0.0,13.0,0.0,0.0,102.0,301.0,293.0,1.0,0.0,0.0,7.0,1318.0,287.0,1031.0,0.0,0.0,1031.0,2455.0,2455.0,0.0,0.0,1031.0,,,1349.0,1031.0,711.0,389.0,0.0,73.0,0.0,-320.0,-386.0,65.0,-1098.0,782.0,1880.0,-1015.0,140.0,1154.0,0.0,0.0,0.0,-763.0,922.0,159.0,0.0,77.0,M02
담우물산(주),62956,2019/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33281.0,3723.0,3305.0,2063.0,159.0,0.0,0.0,152.0,7.0,951.0,0.0,132.0,417.0,0.0,248.0,0.0,20.0,126.0,23.0,0.0,29558.0,25983.0,0.0,25983.0,3178.0,1002.0,0.0,662.0,639.0,62.0,0.0,814.0,111.0,286.0,0.0,13673.0,11030.0,222.0,9000.0,0.0,1808.0,2642.0,0.0,0.0,2642.0,0.0,0.0,19608.0,2100.0,3596.0,0.0,0.0,13912.0,13892.0,710.0,33281.0,12399.0,7346.0,5053.0,3427.0,564.0,65.0,115.0,2.0,88.0,2285.0,0.0,2573.0,1627.0,106.0,36.0,0.0,0.0,1.0,0.0,70.0,283.0,277.0,0.0,0.0,0.0,6.0,1449.0,739.0,710.0,0.0,0.0,710.0,1691.0,1691.0,0.0,0.0,710.0,,,2082.0,710.0,775.0,587.0,0.0,20.0,0.0,617.0,-58.0,675.0,-101.0,86.0,187.0,-77.0,0.0,77.0,0.0,0.0,0.0,1904.0,159.0,2063.0,0.0,133.0,M02
담우물산(주),62956,2020/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33013.0,3302.0,3018.0,599.0,1297.0,0.0,0.0,1297.0,0.0,969.0,0.0,154.0,284.0,0.0,147.0,0.0,18.0,104.0,15.0,0.0,29711.0,26208.0,0.0,26208.0,3116.0,1002.0,0.0,653.0,553.0,34.0,0.0,873.0,102.0,286.0,0.0,12676.0,9981.0,177.0,9000.0,0.0,804.0,2695.0,0.0,0.0,2695.0,0.0,0.0,20338.0,2100.0,3596.0,0.0,0.0,14642.0,14622.0,730.0,33013.0,9508.0,5281.0,4227.0,3143.0,570.0,67.0,113.0,4.0,88.0,2279.0,0.0,2286.0,1084.0,90.0,63.0,0.0,2.0,0.0,0.0,25.0,319.0,231.0,0.0,67.0,0.0,21.0,855.0,125.0,730.0,0.0,0.0,730.0,1737.0,1737.0,0.0,0.0,730.0,,,182.0,730.0,741.0,480.0,0.0,1.0,0.0,-1287.0,-63.0,-1224.0,-1645.0,160.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,-1463.0,2063.0,599.0,0.0,185.0,M02
담우물산(주),62956,2021/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33914.0,3915.0,3574.0,1567.0,930.0,0.0,0.0,930.0,0.0,889.0,0.0,188.0,341.0,0.0,101.0,0.0,18.0,199.0,23.0,0.0,30000.0,26208.0,0.0,26208.0,3410.0,1339.0,0.0,610.0,383.0,171.0,0.0,907.0,96.0,286.0,0.0,12804.0,10011.0,130.0,9000.0,0.0,881.0,2793.0,0.0,0.0,2793.0,0.0,0.0,21110.0,2100.0,3596.0,0.0,0.0,15414.0,15394.0,772.0,33914.0,9986.0,5868.0,4119.0,3189.0,526.0,49.0,103.0,6.0,92.0,2275.0,0.0,2401.0,930.0,200.0,98.0,0.0,0.0,76.0,0.0,26.0,214.0,192.0,0.0,0.0,0.0,22.0,915.0,143.0,772.0,0.0,0.0,772.0,1838.0,1838.0,0.0,0.0,772.0,,,1075.0,772.0,661.0,454.0,0.0,68.0,0.0,-291.0,-138.0,-153.0,-107.0,435.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,599.0,1567.0,0.0,200.0,M02
담우물산(주),62956,2022/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33555.0,3689.0,3213.0,874.0,987.0,0.0,0.0,987.0,0.0,1196.0,0.0,156.0,476.0,0.0,186.0,0.0,27.0,256.0,8.0,0.0,29866.0,26271.0,0.0,26271.0,3220.0,1339.0,0.0,587.0,308.0,233.0,0.0,752.0,89.0,286.0,0.0,12104.0,9224.0,448.0,8000.0,0.0,777.0,2879.0,0.0,0.0,2879.0,0.0,0.0,21451.0,2100.0,3596.0,0.0,0.0,15755.0,15735.0,341.0,33555.0,12719.0,8702.0,4017.0,3563.0,502.0,137.0,115.0,8.0,100.0,2270.0,0.0,2696.0,454.0,249.0,74.0,0.0,5.0,61.0,0.0,110.0,259.0,240.0,0.0,0.0,0.0,19.0,445.0,103.0,341.0,0.0,0.0,341.0,813.0,813.0,0.0,0.0,341.0,,,578.0,341.0,761.0,468.0,0.0,122.0,0.0,-403.0,-533.0,130.0,-270.0,489.0,759.0,-1000.0,0.0,1000.0,0.0,0.0,0.0,-692.0,1567.0,874.0,0.0,0.0,M02
담우물산(주),62956,2023/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33073.0,3315.0,2702.0,706.0,487.0,0.0,0.0,487.0,0.0,1366.0,0.0,144.0,612.0,0.0,301.0,0.0,27.0,273.0,11.0,0.0,29758.0,26271.0,0.0,26271.0,3289.0,1339.0,0.0,579.0,367.0,233.0,0.0,771.0,83.0,115.0,0.0,11282.0,8281.0,454.0,7000.0,0.0,827.0,3001.0,0.0,0.0,3001.0,0.0,0.0,21791.0,2100.0,3596.0,0.0,0.0,16096.0,16076.0,340.0,33073.0,13625.0,9493.0,4132.0,3553.0,588.0,70.0,127.0,8.0,102.0,2307.0,0.0,2615.0,579.0,236.0,132.0,0.0,27.0,7.0,0.0,71.0,388.0,328.0,0.0,0.0,0.0,61.0,427.0,87.0,340.0,0.0,0.0,340.0,810.0,810.0,0.0,0.0,340.0,,,531.0,340.0,771.0,513.0,0.0,44.0,0.0,-536.0,-531.0,-5.0,301.0,715.0,414.0,-1000.0,0.0,1000.0,0.0,0.0,0.0,-168.0,874.0,706.0,0.0,204.0,M02
담우물산(주),62956,2024/12,62956,한태수,서울특별시 강남구 삼성2동 141 ~142,35,2000/06/01,12,214-86-59496,920722,5000,420000,0,삼덕회계법인,삼덕회계법인,7,광업,7,비금속광물 광업; 연료용 제외,33021.0,3034.0,2485.0,890.0,130.0,0.0,0.0,130.0,0.0,1319.0,0.0,146.0,549.0,0.0,320.0,0.0,25.0,192.0,12.0,0.0,29987.0,26271.0,0.0,26271.0,3513.0,1339.0,0.0,662.0,555.0,138.0,0.0,819.0,78.0,125.0,0.0,10398.0,7290.0,414.0,6000.0,0.0,876.0,3107.0,0.0,0.0,3107.0,0.0,0.0,22624.0,2100.0,3596.0,0.0,0.0,16928.0,16908.0,832.0,33021.0,13981.0,9277.0,4703.0,3584.0,634.0,105.0,127.0,5.0,94.0,2320.0,0.0,2563.0,1119.0,241.0,109.0,0.0,12.0,1.0,0.0,119.0,342.0,300.0,0.0,0.0,0.0,42.0,1018.0,186.0,832.0,0.0,0.0,832.0,1982.0,1982.0,0.0,0.0,832.0,,,1256.0,832.0,793.0,537.0,0.0,77.0,0.0,-292.0,-220.0,-72.0,-72.0,624.0,697.0,-1000.0,0.0,1000.0,0.0,0.0,0.0,184.0,706.0,890.0,0.0,260.0,M02
대봉산업주식회사,74747,2014/12,74747,권삼상,경상북도 경주시 안강읍 두류리 797,0,2013/04/18,12,621-86-02298,1106286,0,0,0,제276호공인회계사감사반,-,7,광업,7,비금속광물 광업; 연료용 제외,8314.0,6509.0,6509.0,171.0,6280.0,0.0,0.0,6280.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.0,0.0,0.0,0.0,1418.0,1392.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,387.0,0.0,7693.0,1993.0,28.0,1878.0,0.0,87.0,5700.0,0.0,5700.0,0.0,0.0,0.0,621.0,1200.0,0.0,0.0,0.0,-579.0,-579.0,-539.0,8314.0,0.0,357.0,-357.0,115.0,35.0,0.0,4.0,2.0,0.0,0.0,0.0,74.0,-472.0,30.0,28.0,0.0,0.0,0.0,0.0,3.0,97.0,88.0,0.0,0.0,0.0,9.0,-539.0,0.0,-539.0,0.0,0.0,-539.0,-4492.0,-4492.0,0.0,0.0,0.0,0.0,0.0,-478.0,-539.0,0.0,0.0,0.0,0.0,0.0,61.0,-45.0,106.0,-6050.0,15.0,6065.0,6464.0,6578.0,114.0,0.0,0.0,0.0,-65.0,236.0,171.0,0.0,0.0,M02
대봉산업주식회사,74747,2015/12,74747,권삼상,경상북도 경주시 안강읍 두류리 797,0,2013/04/18,12,621-86-02298,1106286,0,0,0,제276호공인회계사감사반,영앤진회계법인,7,광업,7,비금속광물 광업; 연료용 제외,8499.0,1428.0,1428.0,5.0,839.0,0.0,0.0,839.0,0.0,344.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7072.0,4647.0,0.0,197.0,1423.0,1392.0,0.0,8.0,23.0,0.0,0.0,0.0,1000.0,2.0,0.0,7996.0,7402.0,253.0,1069.0,4950.0,1129.0,594.0,0.0,594.0,0.0,0.0,0.0,504.0,1200.0,0.0,0.0,0.0,-696.0,-696.0,-133.0,8499.0,565.0,579.0,-14.0,45.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,39.0,-59.0,88.0,67.0,0.0,0.0,0.0,0.0,21.0,162.0,149.0,0.0,0.0,0.0,13.0,-133.0,0.0,-133.0,0.0,0.0,-133.0,-1105.0,-1105.0,0.0,0.0,0.0,0.0,0.0,624.0,-133.0,0.0,0.0,0.0,0.0,0.0,756.0,-526.0,1282.0,175.0,1437.0,1262.0,-965.0,0.0,965.0,0.0,0.0,0.0,-166.0,171.0,5.0,0.0,0.0,M02
대봉산업주식회사,74747,2016/12,74747,권삼상,경상북도 경주시 안강읍 두류리 797,0,2013/04/18,12,621-86-02298,1106286,0,0,0,제276호공인회계사감사반,제276호공인회계사감사반,7,광업,7,비금속광물 광업; 연료용 제외,8711.0,1656.0,1656.0,9.0,979.0,0.0,0.0,979.0,0.0,289.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055.0,4830.0,0.0,197.0,1423.0,1392.0,0.0,8.0,23.0,0.0,0.0,0.0,800.0,2.0,0.0,7695.0,7101.0,6.0,967.0,4900.0,1228.0,594.0,0.0,594.0,0.0,0.0,0.0,1016.0,1200.0,0.0,0.0,0.0,-184.0,-184.0,512.0,8711.0,3753.0,3020.0,733.0,220.0,0.0,0.0,1.0,2.0,0.0,200.0,0.0,16.0,513.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,47.0,45.0,0.0,0.0,0.0,2.0,512.0,0.0,512.0,0.0,0.0,512.0,4269.0,4269.0,0.0,0.0,0.0,0.0,0.0,480.0,512.0,200.0,200.0,0.0,0.0,0.0,-232.0,-83.0,-149.0,-323.0,0.0,323.0,-152.0,0.0,152.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0,0.0,M02
